run_id,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
190146,39,0.6693,0.9934,0.7529,5.36,579.81,0.7764705882352941
190146,40,0.6692,0.9934,0.7529,5.38,589.47,0.7764705882352941
190146,41,0.6693,0.9947,0.7529,5.4,604.13,0.7764705882352941
190146,42,0.6694,0.9947,0.7529,5.49,619.02,0.7764705882352941
190146,43,0.6695,0.9947,0.7529,5.59,632.25,0.7764705882352941
190146,44,0.6695,0.9947,0.7529,5.74,643.98,0.7764705882352941
190146,45,0.6696,0.9961,0.7529,5.85,658.16,0.7764705882352941
190146,46,0.6696,0.9961,0.7529,5.99,671.01,0.7764705882352941
190146,47,0.6696,0.9961,0.7529,6.1,679.68,0.7764705882352941
190146,48,0.6696,0.9961,0.7529,6.2,688.04,0.7764705882352941
190146,49,0.6698,0.9961,0.7529,6.3,694.88,0.7764705882352941
190146,0,0.6481,0.8213,0.6941,3.83,98.61,0.788235294117647
190146,1,0.6481,0.8213,0.6941,3.83,98.61,0.788235294117647
190146,2,0.6571,0.8791,0.7294,6.13,277.61,0.788235294117647
190146,3,0.6632,0.9093,0.7412,6.21,321.62,0.788235294117647
190146,4,0.6633,0.9198,0.7412,6.23,340.54,0.788235294117647
190146,5,0.6649,0.9317,0.7412,6.16,342.62,0.788235294117647
190146,6,0.6661,0.9409,0.7412,5.96,335.38,0.788235294117647
190146,7,0.6674,0.9461,0.7294,6.13,328.97,0.788235294117647
190146,8,0.6678,0.9501,0.7294,6.39,326.82,0.788235294117647
190146,9,0.6678,0.954,0.7294,6.53,332.43,0.788235294117647
190146,10,0.6689,0.9553,0.7176,6.55,344.89,0.788235294117647
190146,11,0.6696,0.9645,0.7176,6.51,370.33,0.788235294117647
190146,12,0.6705,0.9698,0.7176,6.51,397.31,0.788235294117647
190146,13,0.671,0.9724,0.7294,6.5,419.56,0.788235294117647
190146,14,0.6719,0.9737,0.7176,6.68,445.76,0.788235294117647
190146,15,0.6722,0.9803,0.7176,6.87,472.34,0.788235294117647
190146,16,0.6722,0.9816,0.7176,7.0,487.0,0.788235294117647
190146,17,0.6724,0.9842,0.7294,7.19,485.7,0.788235294117647
190146,18,0.6724,0.9869,0.7294,7.22,486.63,0.788235294117647
190146,19,0.672,0.9908,0.7176,7.37,489.61,0.788235294117647
190146,20,0.6723,0.9908,0.7176,7.47,501.51,0.788235294117647
190146,21,0.6723,0.9921,0.7176,7.64,521.9,0.788235294117647
190146,22,0.6723,0.9921,0.7176,7.69,546.26,0.788235294117647
190146,23,0.6723,0.9934,0.7176,7.61,571.58,0.788235294117647
190146,24,0.6723,0.9934,0.7294,7.58,597.5,0.788235294117647
190146,25,0.672,0.9947,0.7294,7.54,624.75,0.788235294117647
190146,26,0.6718,0.9947,0.7294,7.48,646.56,0.788235294117647
190146,27,0.6719,0.9947,0.7294,7.35,656.35,0.788235294117647
190146,28,0.672,0.9947,0.7294,7.3,674.75,0.788235294117647
190146,29,0.6721,0.9961,0.7294,7.21,692.95,0.788235294117647
190146,30,0.6721,0.9961,0.7294,7.1,709.35,0.788235294117647
190146,31,0.6723,0.9961,0.7294,7.09,724.64,0.788235294117647
190146,32,0.6723,0.9961,0.7294,7.04,734.45,0.788235294117647
190146,33,0.6721,0.9961,0.7294,7.04,740.06,0.788235294117647
190146,34,0.6721,0.9961,0.7294,7.08,745.28,0.788235294117647
190146,35,0.6721,0.9961,0.7294,7.19,751.96,0.788235294117647
190146,36,0.6723,0.9974,0.7412,7.24,757.94,0.788235294117647
190146,37,0.6725,0.9974,0.7412,7.24,762.15,0.788235294117647
190146,38,0.6726,0.9974,0.7412,7.23,763.11,0.788235294117647
190146,39,0.6726,0.9974,0.7412,7.2,762.83,0.788235294117647
190146,40,0.6728,0.9974,0.7412,7.2,763.49,0.788235294117647
190146,41,0.6728,0.9974,0.7412,7.18,766.41,0.788235294117647
190146,42,0.6729,0.9974,0.7412,7.14,765.99,0.788235294117647
190146,43,0.6728,0.9974,0.7294,7.11,766.08,0.788235294117647
190146,44,0.6728,0.9974,0.7294,7.1,764.53,0.788235294117647
190146,45,0.6729,0.9974,0.7294,7.1,761.71,0.788235294117647
190146,46,0.6728,0.9974,0.7294,7.08,760.34,0.788235294117647
190146,47,0.6727,0.9974,0.7294,7.05,759.34,0.788235294117647
190146,48,0.6727,0.9974,0.7294,7.0,755.87,0.788235294117647
190146,49,0.6725,0.9974,0.7294,7.02,755.81,0.788235294117647
359954,0,0.4739,0.6178,0.527,14.08,182.25,0.6756756756756757
359954,1,0.4739,0.6178,0.527,14.08,182.25,0.6756756756756757
359954,2,0.4891,0.7085,0.5676,22.7,1083.91,0.6756756756756757
359954,3,0.4985,0.7704,0.5676,26.44,1626.53,0.6756756756756757
359954,4,0.5032,0.8323,0.6081,27.05,1828.27,0.6756756756756757
359954,5,0.5086,0.864,0.6486,25.11,1980.19,0.6756756756756757
359954,6,0.5109,0.8927,0.6622,23.98,2087.44,0.6756756756756757
359954,7,0.5132,0.9048,0.6622,23.2,2138.02,0.6756756756756757
359954,8,0.5139,0.9199,0.6757,22.66,2144.03,0.6756756756756757
359954,9,0.5147,0.9305,0.6757,21.73,2131.28,0.6756756756756757
359954,10,0.5153,0.9456,0.6757,21.03,2098.56,0.6756756756756757
359954,11,0.5158,0.9471,0.6757,20.39,2057.52,0.6756756756756757
359954,12,0.5171,0.9486,0.6757,19.91,2067.26,0.6756756756756757
359954,13,0.5184,0.9577,0.6757,19.65,2097.86,0.6756756756756757
359954,14,0.5196,0.9577,0.6622,19.17,2134.45,0.6756756756756757
359954,15,0.5198,0.9607,0.6622,18.88,2158.59,0.6756756756756757
359954,16,0.5205,0.9637,0.6622,18.41,2144.69,0.6756756756756757
359954,17,0.5214,0.9637,0.6622,18.15,2132.8,0.6756756756756757
359954,18,0.5223,0.9637,0.6622,17.77,2110.7,0.6756756756756757
359954,19,0.5226,0.9683,0.6622,17.42,2072.66,0.6756756756756757
359954,20,0.523,0.9728,0.6622,17.0,2050.18,0.6756756756756757
359954,21,0.5235,0.9728,0.6622,16.56,2045.98,0.6756756756756757
359954,22,0.5242,0.9743,0.6757,16.27,2030.16,0.6756756756756757
359954,23,0.5246,0.9743,0.6622,15.97,2006.41,0.6756756756756757
359954,24,0.5253,0.9773,0.6622,15.58,1982.18,0.6756756756756757
359954,25,0.5255,0.9773,0.6622,15.19,1954.61,0.6756756756756757
359954,26,0.5257,0.9789,0.6622,14.86,1930.58,0.6756756756756757
359954,27,0.526,0.9804,0.6622,14.58,1907.13,0.6756756756756757
359954,28,0.5261,0.9819,0.6622,14.5,1880.71,0.6756756756756757
359954,29,0.5262,0.9819,0.6622,14.27,1850.53,0.6756756756756757
359954,30,0.5267,0.9819,0.6622,14.1,1816.95,0.6756756756756757
359954,31,0.527,0.9819,0.6622,13.87,1791.23,0.6756756756756757
359954,32,0.5275,0.9804,0.6486,13.68,1768.95,0.6756756756756757
359954,33,0.5274,0.9804,0.6486,13.52,1743.79,0.6756756756756757
359954,34,0.5275,0.9804,0.6486,13.4,1715.03,0.6756756756756757
359954,35,0.5279,0.9834,0.6622,13.2,1689.31,0.6756756756756757
359954,36,0.5278,0.9834,0.6622,13.02,1664.14,0.6756756756756757
359954,37,0.5282,0.9834,0.6622,12.85,1640.87,0.6756756756756757
359954,38,0.5283,0.9819,0.6622,12.71,1617.8,0.6756756756756757
359954,39,0.5283,0.9819,0.6622,12.59,1593.62,0.6756756756756757
359954,40,0.5285,0.9819,0.6622,12.44,1569.59,0.6756756756756757
359954,41,0.5286,0.9834,0.6622,12.34,1547.17,0.6756756756756757
359954,42,0.5286,0.9834,0.6622,12.23,1525.78,0.6756756756756757
359954,43,0.5289,0.9834,0.6622,12.11,1506.7,0.6756756756756757
359954,44,0.5292,0.9834,0.6622,12.0,1484.67,0.6756756756756757
359954,45,0.5293,0.9849,0.6622,11.87,1462.03,0.6756756756756757
359954,46,0.5294,0.9849,0.6622,11.77,1439.94,0.6756756756756757
359954,47,0.5294,0.9894,0.6622,11.66,1420.46,0.6756756756756757
359954,48,0.5293,0.9894,0.6622,11.57,1401.09,0.6756756756756757
359954,49,0.529,0.9894,0.6622,11.46,1381.98,0.6756756756756757
190146,0,0.6432,0.8068,0.7412,2.84,129.14,0.7647058823529411
190146,1,0.6432,0.8068,0.7412,2.84,129.14,0.7647058823529411
190146,2,0.6521,0.8936,0.7412,11.06,683.38,0.7647058823529411
190146,3,0.6551,0.9488,0.7294,14.83,973.04,0.7647058823529411
190146,4,0.6574,0.9619,0.7412,14.73,1033.53,0.7647058823529411
190146,5,0.66,0.9632,0.7412,14.26,1077.13,0.7647058823529411
190146,6,0.6625,0.9724,0.7412,13.79,1065.9,0.7647058823529411
190146,7,0.6637,0.9816,0.7412,13.21,1092.73,0.7647058823529411
190146,8,0.6642,0.9855,0.7294,12.64,1091.93,0.7647058823529411
190146,9,0.6655,0.9934,0.7294,12.14,1100.64,0.7647058823529411
190146,10,0.6659,0.9947,0.7294,11.96,1140.33,0.7647058823529411
190146,11,0.6668,0.9947,0.7294,11.78,1140.42,0.7647058823529411
190146,12,0.6677,0.9961,0.7294,11.39,1127.81,0.7647058823529411
190146,13,0.6687,0.9961,0.7294,10.98,1112.06,0.7647058823529411
190146,14,0.6692,0.9961,0.7294,10.57,1104.35,0.7647058823529411
190146,15,0.6697,0.9961,0.7294,10.21,1094.63,0.7647058823529411
190146,16,0.6698,0.9961,0.7294,9.96,1076.24,0.7647058823529411
190146,17,0.67,0.9974,0.7412,9.74,1055.19,0.7647058823529411
190146,18,0.6693,0.9974,0.7412,9.46,1037.36,0.7647058823529411
190146,19,0.6693,0.9974,0.7412,9.18,1018.14,0.7647058823529411
190146,20,0.669,0.9974,0.7412,8.94,999.71,0.7647058823529411
190146,21,0.6688,0.9974,0.7412,8.76,982.59,0.7647058823529411
190146,22,0.6687,0.9987,0.7412,8.58,964.08,0.7647058823529411
190146,23,0.6685,0.9987,0.7294,8.4,946.47,0.7647058823529411
190146,24,0.6682,0.9987,0.7294,8.17,924.3,0.7647058823529411
190146,25,0.6683,0.9987,0.7412,7.95,903.17,0.7647058823529411
190146,26,0.6684,0.9987,0.7412,7.75,885.52,0.7647058823529411
190146,27,0.6685,0.9987,0.7412,7.63,869.04,0.7647058823529411
190146,28,0.6686,0.9987,0.7412,7.56,852.46,0.7647058823529411
190146,29,0.6687,0.9987,0.7412,7.5,839.06,0.7647058823529411
190146,30,0.6689,0.9987,0.7412,7.44,823.56,0.7647058823529411
190146,31,0.6689,0.9974,0.7412,7.4,809.05,0.7647058823529411
190146,32,0.6689,0.9974,0.7412,7.41,795.66,0.7647058823529411
190146,33,0.6688,0.9974,0.7412,7.36,782.01,0.7647058823529411
190146,34,0.6688,0.9974,0.7412,7.29,769.69,0.7647058823529411
190146,35,0.669,0.9974,0.7412,7.22,757.43,0.7647058823529411
190146,36,0.6688,0.9974,0.7412,7.18,744.92,0.7647058823529411
190146,37,0.6688,0.9974,0.7412,7.14,731.86,0.7647058823529411
190146,38,0.6685,0.9974,0.7412,7.08,720.57,0.7647058823529411
190146,39,0.6685,0.9974,0.7412,7.0,708.92,0.7647058823529411
190146,40,0.6687,0.9974,0.7412,6.97,696.83,0.7647058823529411
190146,41,0.6685,0.9961,0.7412,6.98,686.46,0.7647058823529411
190146,42,0.6684,0.9961,0.7412,6.97,676.16,0.7647058823529411
190146,43,0.6684,0.9961,0.7412,6.95,665.78,0.7647058823529411
190146,44,0.6685,0.9961,0.7412,6.93,656.69,0.7647058823529411
190146,45,0.6685,0.9961,0.7412,6.92,648.11,0.7647058823529411
190146,46,0.6685,0.9961,0.7412,6.91,639.23,0.7647058823529411
190146,47,0.6685,0.9961,0.7412,6.89,630.65,0.7647058823529411
190146,48,0.6686,0.9961,0.7412,6.84,622.09,0.7647058823529411
190146,49,0.6686,0.9961,0.7412,6.84,613.58,0.7647058823529411
190146,0,0.6424,0.816,0.7412,5.35,93.1,0.7764705882352941
190146,1,0.6424,0.816,0.7412,5.35,93.1,0.7764705882352941
190146,2,0.6504,0.8686,0.7176,9.3,196.28,0.7764705882352941
190146,3,0.6539,0.9093,0.7176,9.91,325.78,0.7764705882352941
190146,4,0.6557,0.9264,0.7529,9.56,388.92,0.7764705882352941
190146,5,0.6583,0.9396,0.7412,9.77,434.09,0.7764705882352941
190146,6,0.6595,0.9488,0.7294,9.96,486.77,0.7764705882352941
190146,7,0.6615,0.954,0.7294,9.51,486.94,0.7764705882352941
190146,8,0.6622,0.958,0.7412,9.33,486.69,0.7764705882352941
190146,9,0.6631,0.9566,0.7176,9.21,484.35,0.7764705882352941
190146,10,0.6637,0.958,0.7294,9.04,472.41,0.7764705882352941
190146,11,0.6646,0.9658,0.7412,9.08,463.94,0.7764705882352941
190146,12,0.6655,0.9698,0.7529,9.23,458.41,0.7764705882352941
190146,13,0.666,0.9711,0.7529,9.12,461.69,0.7764705882352941
190146,14,0.6671,0.9724,0.7412,9.17,457.47,0.7764705882352941
190146,15,0.6678,0.975,0.7294,9.31,445.53,0.7764705882352941
190146,16,0.6682,0.9763,0.7294,9.19,436.15,0.7764705882352941
190146,17,0.6687,0.979,0.7294,8.95,433.39,0.7764705882352941
190146,18,0.669,0.9803,0.7294,8.97,426.76,0.7764705882352941
190146,19,0.6696,0.9829,0.7294,8.83,424.79,0.7764705882352941
190146,20,0.6702,0.9816,0.7412,8.81,434.12,0.7764705882352941
190146,21,0.6704,0.9842,0.7294,8.78,441.73,0.7764705882352941
190146,22,0.6708,0.9842,0.7412,8.72,449.26,0.7764705882352941
190146,23,0.6714,0.9855,0.7412,8.61,445.89,0.7764705882352941
190146,24,0.6715,0.9842,0.7412,8.57,442.26,0.7764705882352941
190146,25,0.6719,0.9855,0.7529,8.5,439.46,0.7764705882352941
190146,26,0.6724,0.9842,0.7529,8.39,436.86,0.7764705882352941
190146,27,0.6729,0.9842,0.7529,8.33,435.49,0.7764705882352941
190146,28,0.6731,0.9842,0.7412,8.33,434.76,0.7764705882352941
190146,29,0.673,0.9842,0.7412,8.27,432.86,0.7764705882352941
190146,30,0.6732,0.9882,0.7412,8.32,434.82,0.7764705882352941
190146,31,0.6734,0.9882,0.7412,8.35,438.35,0.7764705882352941
190146,32,0.6735,0.9882,0.7412,8.34,449.83,0.7764705882352941
190146,33,0.6736,0.9882,0.7412,8.39,465.83,0.7764705882352941
190146,34,0.6737,0.9882,0.7412,8.45,480.42,0.7764705882352941
190146,35,0.6738,0.9895,0.7412,8.43,493.89,0.7764705882352941
190146,36,0.674,0.9908,0.7412,8.43,508.03,0.7764705882352941
190146,37,0.6742,0.9908,0.7412,8.44,516.51,0.7764705882352941
190146,38,0.6743,0.9908,0.7412,8.43,528.0,0.7764705882352941
190146,39,0.6744,0.9908,0.7412,8.35,536.54,0.7764705882352941
190146,40,0.6744,0.9908,0.7412,8.34,544.47,0.7764705882352941
190146,41,0.6747,0.9921,0.7294,8.35,556.85,0.7764705882352941
190146,42,0.6749,0.9921,0.7294,8.31,570.7,0.7764705882352941
190146,43,0.675,0.9921,0.7294,8.36,583.2,0.7764705882352941
190146,44,0.6752,0.9947,0.7294,8.33,590.8,0.7764705882352941
190146,45,0.675,0.9961,0.7294,8.35,601.31,0.7764705882352941
190146,46,0.6751,0.9961,0.7294,8.33,611.3,0.7764705882352941
190146,47,0.6752,0.9974,0.7294,8.32,617.78,0.7764705882352941
190146,48,0.6753,0.9974,0.7294,8.3,626.0,0.7764705882352941
190146,49,0.6754,0.9974,0.7294,8.31,632.94,0.7764705882352941
168784,0,0.6212,0.7554,0.7385,4.75,173.81,0.8205128205128205
168784,1,0.6212,0.7554,0.7385,4.75,173.81,0.8205128205128205
168784,2,0.6334,0.7887,0.7385,8.45,721.84,0.8205128205128205
168784,3,0.639,0.8162,0.7436,11.85,1121.46,0.8205128205128205
168784,4,0.6432,0.8322,0.7795,12.43,1242.34,0.8205128205128205
168784,5,0.6453,0.8448,0.7692,11.88,1228.52,0.8205128205128205
168784,6,0.6473,0.8528,0.7641,11.41,1184.35,0.8205128205128205
168784,7,0.6489,0.8557,0.7692,10.71,1150.15,0.8205128205128205
168784,8,0.6496,0.8631,0.7692,10.56,1358.59,0.8205128205128205
168784,9,0.6503,0.8671,0.7744,10.24,1445.09,0.8205128205128205
168784,10,0.651,0.874,0.7692,9.85,1513.09,0.8205128205128205
168784,11,0.6518,0.8832,0.7692,9.79,1628.06,0.8205128205128205
168784,12,0.6524,0.8872,0.7692,9.72,1736.19,0.8205128205128205
168784,13,0.6535,0.8958,0.759,9.45,1828.04,0.8205128205128205
168784,14,0.6542,0.8992,0.7641,9.19,1904.83,0.8205128205128205
168784,15,0.6545,0.9038,0.7641,9.07,1986.55,0.8205128205128205
168784,16,0.6545,0.9066,0.7641,8.82,2120.22,0.8205128205128205
168784,17,0.655,0.9129,0.7641,8.66,2252.84,0.8205128205128205
168784,18,0.6559,0.9152,0.7692,8.59,2433.96,0.8205128205128205
168784,19,0.6562,0.9198,0.7744,8.51,2670.2,0.8205128205128205
168784,20,0.6563,0.9238,0.7744,8.5,2920.89,0.8205128205128205
168784,21,0.6567,0.9273,0.7795,8.51,3157.1,0.8205128205128205
168784,22,0.6569,0.9313,0.7795,8.52,3328.21,0.8205128205128205
168784,23,0.6569,0.9376,0.7795,8.54,3510.26,0.8205128205128205
168784,24,0.6569,0.9422,0.7795,8.49,3678.36,0.8205128205128205
168784,25,0.6572,0.945,0.7744,8.5,3803.95,0.8205128205128205
168784,26,0.6575,0.9479,0.7744,8.45,3926.76,0.8205128205128205
168784,27,0.6577,0.9496,0.7744,8.44,4048.46,0.8205128205128205
168784,28,0.6576,0.9519,0.7795,8.4,4155.85,0.8205128205128205
168784,29,0.6579,0.953,0.7846,8.42,4244.96,0.8205128205128205
168784,30,0.6579,0.9565,0.7846,8.37,4325.82,0.8205128205128205
168784,31,0.658,0.9593,0.7846,8.32,4383.88,0.8205128205128205
168784,32,0.6581,0.9605,0.7846,8.36,4516.43,0.8205128205128205
168784,33,0.6582,0.9611,0.7846,8.37,4648.79,0.8205128205128205
168784,34,0.6584,0.9633,0.7846,8.4,4753.92,0.8205128205128205
168784,35,0.6586,0.9674,0.7846,8.46,4863.97,0.8205128205128205
168784,36,0.6587,0.9696,0.7846,8.55,4951.06,0.8205128205128205
168784,37,0.6588,0.9731,0.7846,8.63,5023.1,0.8205128205128205
168784,38,0.6589,0.9742,0.7897,8.7,5083.87,0.8205128205128205
168784,39,0.6589,0.9748,0.7949,8.75,5145.01,0.8205128205128205
168784,40,0.659,0.9759,0.7897,8.8,5201.52,0.8205128205128205
168784,41,0.659,0.9771,0.7897,8.79,5235.26,0.8205128205128205
168784,42,0.659,0.9794,0.7897,8.84,5282.49,0.8205128205128205
168784,43,0.659,0.98,0.7897,8.88,5314.4,0.8205128205128205
168784,44,0.659,0.9817,0.7949,8.93,5360.63,0.8205128205128205
168784,45,0.659,0.9817,0.7949,8.92,5407.93,0.8205128205128205
168784,46,0.6591,0.9834,0.7949,8.96,5448.67,0.8205128205128205
168784,47,0.6592,0.9845,0.7949,9.02,5475.7,0.8205128205128205
168784,48,0.6594,0.9851,0.7949,8.96,5499.81,0.8205128205128205
168784,49,0.6595,0.9857,0.7949,8.96,5515.71,0.8205128205128205
359959,0,0.4516,0.4272,0.4257,10.18,52.0,0.527027027027027
359959,1,0.4516,0.4272,0.4257,10.18,52.0,0.527027027027027
359959,2,0.4626,0.4853,0.4459,15.41,151.36,0.527027027027027
359959,3,0.4685,0.5238,0.5068,16.49,191.58,0.527027027027027
359959,4,0.4715,0.5691,0.5203,16.27,215.99,0.527027027027027
359959,5,0.4742,0.5758,0.5338,15.5,218.07,0.527027027027027
359959,6,0.4764,0.5819,0.5338,14.51,211.7,0.527027027027027
359959,7,0.4783,0.5872,0.5405,13.62,208.49,0.527027027027027
359959,8,0.4791,0.5849,0.5405,12.82,201.22,0.527027027027027
359959,9,0.4805,0.594,0.5405,12.19,202.51,0.527027027027027
359959,10,0.4816,0.5932,0.527,11.75,203.78,0.527027027027027
359959,11,0.4812,0.5977,0.527,11.39,200.89,0.527027027027027
359959,12,0.4814,0.6008,0.527,10.91,201.67,0.527027027027027
359959,13,0.4818,0.606,0.5405,10.52,197.47,0.527027027027027
359959,14,0.4823,0.606,0.5338,10.05,190.13,0.527027027027027
359959,15,0.4832,0.6068,0.5338,9.63,184.55,0.527027027027027
359959,16,0.4837,0.6091,0.5338,9.34,182.38,0.527027027027027
359959,17,0.4836,0.6128,0.5338,9.08,181.66,0.527027027027027
359959,18,0.4837,0.6113,0.5541,8.86,182.29,0.527027027027027
359959,19,0.4838,0.6136,0.5541,8.67,183.27,0.527027027027027
359959,20,0.4836,0.6151,0.5608,8.47,181.55,0.527027027027027
359959,21,0.4835,0.6158,0.5608,8.27,179.27,0.527027027027027
359959,22,0.4836,0.6151,0.5608,8.08,177.77,0.527027027027027
359959,23,0.4835,0.6166,0.5608,7.94,178.09,0.527027027027027
359959,24,0.4834,0.6158,0.5608,7.85,179.21,0.527027027027027
359959,25,0.4835,0.6189,0.5541,7.71,178.97,0.527027027027027
359959,26,0.4836,0.6189,0.5541,7.57,178.13,0.527027027027027
359959,27,0.4836,0.6196,0.5608,7.41,175.56,0.527027027027027
359959,28,0.4836,0.6219,0.5541,7.28,175.9,0.527027027027027
359959,29,0.4836,0.6242,0.5541,7.19,176.06,0.527027027027027
359959,30,0.4838,0.6234,0.5608,7.11,176.33,0.527027027027027
359959,31,0.4838,0.6242,0.5608,7.03,179.2,0.527027027027027
359959,32,0.4836,0.6226,0.5608,6.98,182.11,0.527027027027027
359959,33,0.4834,0.6249,0.5608,6.92,182.45,0.527027027027027
359959,34,0.4836,0.6226,0.5608,6.86,183.05,0.527027027027027
359959,35,0.4836,0.6257,0.5608,6.81,182.86,0.527027027027027
359959,36,0.4839,0.6257,0.5608,6.72,183.27,0.527027027027027
359959,37,0.4838,0.6242,0.5608,6.67,184.2,0.527027027027027
359959,38,0.484,0.6234,0.5608,6.6,184.16,0.527027027027027
359959,39,0.4838,0.6264,0.5608,6.56,190.0,0.527027027027027
359959,40,0.4838,0.6234,0.5608,6.54,196.88,0.527027027027027
359959,41,0.4835,0.6249,0.5541,6.56,214.35,0.527027027027027
359959,42,0.4832,0.6226,0.5541,6.57,234.06,0.527027027027027
359959,43,0.4831,0.6257,0.5541,6.6,251.95,0.527027027027027
359959,44,0.483,0.6272,0.5541,6.61,263.41,0.527027027027027
359959,45,0.483,0.6287,0.5608,6.65,278.06,0.527027027027027
359959,46,0.4831,0.6287,0.5608,6.67,292.17,0.527027027027027
359959,47,0.4831,0.6287,0.5608,6.74,306.54,0.527027027027027
359959,48,0.4833,0.6317,0.5608,6.78,321.09,0.527027027027027
359959,49,0.4835,0.6332,0.5608,6.87,335.32,0.527027027027027
2073,0,0.4698,0.585,0.5638,10.65,104.32,0.7181208053691275
2073,1,0.4698,0.585,0.5638,10.65,104.32,0.7181208053691275
2073,2,0.4824,0.6082,0.6174,27.23,452.99,0.7181208053691275
2073,3,0.4965,0.6277,0.6443,35.32,658.64,0.7181208053691275
2073,4,0.5063,0.6434,0.651,34.77,684.95,0.7181208053691275
2073,5,0.5112,0.6479,0.6376,33.6,690.47,0.7181208053691275
2073,6,0.5156,0.6562,0.6376,31.76,667.23,0.7181208053691275
2073,7,0.5193,0.6622,0.6443,30.2,651.95,0.7181208053691275
2073,8,0.521,0.6697,0.6443,28.96,646.27,0.7181208053691275
2073,9,0.5234,0.6719,0.651,28.28,653.33,0.7181208053691275
2073,10,0.5244,0.6749,0.6577,27.49,676.36,0.7181208053691275
2073,11,0.5255,0.6794,0.6644,26.68,700.15,0.7181208053691275
2073,12,0.5254,0.6854,0.6577,26.0,775.09,0.7181208053691275
2073,13,0.5256,0.6899,0.6711,25.7,914.81,0.7181208053691275
2073,14,0.5253,0.6936,0.6644,25.5,1105.62,0.7181208053691275
2073,15,0.525,0.6974,0.6644,24.92,1257.37,0.7181208053691275
2073,16,0.5249,0.7026,0.6711,24.48,1388.37,0.7181208053691275
2073,17,0.5251,0.7064,0.6711,23.94,1483.16,0.7181208053691275
2073,18,0.525,0.7079,0.6779,23.33,1547.35,0.7181208053691275
2073,19,0.5253,0.7139,0.6779,22.87,1615.69,0.7181208053691275
2073,20,0.5254,0.7221,0.6779,22.47,1704.28,0.7181208053691275
2073,21,0.5256,0.7251,0.6779,22.13,1784.15,0.7181208053691275
2073,22,0.5256,0.7273,0.6846,22.07,1886.49,0.7181208053691275
2073,23,0.5254,0.7288,0.6846,22.0,1976.47,0.7181208053691275
2073,24,0.5251,0.7318,0.6846,22.06,2101.31,0.7181208053691275
2073,25,0.5244,0.7378,0.6846,21.97,2249.04,0.7181208053691275
