run_id,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
168784,26,0.6536,0.8064,0.7744,3.71,87.17,0.8205128205128205
168784,27,0.6542,0.8058,0.7744,3.65,85.03,0.8205128205128205
168784,28,0.6544,0.8076,0.7744,3.6,82.94,0.8205128205128205
168784,29,0.6546,0.8064,0.7795,3.55,80.99,0.8205128205128205
168784,30,0.6548,0.8047,0.7795,3.52,79.55,0.8205128205128205
168784,31,0.6551,0.8064,0.7744,3.55,80.94,0.8205128205128205
168784,32,0.6554,0.8076,0.7795,3.55,83.45,0.8205128205128205
168784,33,0.6555,0.8081,0.7744,3.57,85.38,0.8205128205128205
168784,34,0.6556,0.8099,0.7744,3.59,86.78,0.8205128205128205
168784,35,0.6556,0.8099,0.7744,3.58,86.42,0.8205128205128205
168784,36,0.6557,0.8099,0.7744,3.59,85.91,0.8205128205128205
168784,37,0.6556,0.811,0.7744,3.64,86.38,0.8205128205128205
168784,38,0.6556,0.8104,0.7744,3.64,86.4,0.8205128205128205
168784,39,0.6555,0.8127,0.7744,3.66,86.93,0.8205128205128205
168784,40,0.6555,0.8127,0.7744,3.64,86.86,0.8205128205128205
168784,41,0.6555,0.8127,0.7744,3.67,89.67,0.8205128205128205
168784,42,0.6556,0.8139,0.7744,3.69,91.55,0.8205128205128205
168784,43,0.6557,0.8139,0.7744,3.71,95.0,0.8205128205128205
168784,44,0.6556,0.8139,0.7744,3.74,96.93,0.8205128205128205
168784,45,0.6556,0.8144,0.7744,3.78,99.19,0.8205128205128205
168784,46,0.6557,0.8144,0.7744,3.84,102.58,0.8205128205128205
168784,47,0.6556,0.8144,0.7744,3.91,104.59,0.8205128205128205
168784,48,0.6556,0.8144,0.7744,3.92,106.48,0.8205128205128205
168784,49,0.656,0.815,0.7744,3.96,115.32,0.8205128205128205
359954,0,0.4746,0.6329,0.5676,10.62,223.34,0.6621621621621622
359954,1,0.4746,0.6329,0.5676,10.62,223.34,0.6621621621621622
359954,2,0.4876,0.7054,0.5676,9.09,402.66,0.6621621621621622
359954,3,0.4931,0.7341,0.5676,7.9,419.44,0.6621621621621622
359954,4,0.4964,0.7523,0.5811,7.14,409.45,0.6621621621621622
359954,5,0.4969,0.7644,0.6081,6.8,399.69,0.6621621621621622
359954,6,0.499,0.7674,0.6081,6.8,411.96,0.6621621621621622
359954,7,0.4998,0.7734,0.6216,6.38,405.6,0.6621621621621622
359954,8,0.5023,0.7931,0.6216,6.04,419.21,0.6621621621621622
359954,9,0.5049,0.8036,0.6081,5.88,423.78,0.6621621621621622
359954,10,0.5059,0.8142,0.6351,6.96,497.36,0.6621621621621622
359954,11,0.5081,0.8248,0.6486,7.61,536.29,0.6621621621621622
359954,12,0.5086,0.8248,0.6486,8.36,546.65,0.6621621621621622
359954,13,0.5103,0.8278,0.6351,8.57,590.7,0.6621621621621622
359954,14,0.5113,0.8414,0.6486,8.69,626.57,0.6621621621621622
359954,15,0.5121,0.8474,0.6351,8.32,654.33,0.6621621621621622
359954,16,0.5135,0.855,0.6351,7.94,672.05,0.6621621621621622
359954,17,0.5136,0.8565,0.6486,7.57,652.72,0.6621621621621622
359954,18,0.514,0.858,0.6486,7.24,641.8,0.6621621621621622
359954,19,0.5142,0.861,0.6486,6.91,634.23,0.6621621621621622
359954,20,0.5148,0.861,0.6486,6.87,651.92,0.6621621621621622
359954,21,0.5155,0.864,0.6486,6.63,648.33,0.6621621621621622
359954,22,0.5157,0.8686,0.6486,6.4,653.36,0.6621621621621622
359954,23,0.516,0.8671,0.6486,6.22,650.83,0.6621621621621622
359954,24,0.5163,0.8716,0.6486,6.19,671.24,0.6621621621621622
359954,25,0.5168,0.8731,0.6486,6.1,682.49,0.6621621621621622
359954,26,0.5169,0.8761,0.6486,6.39,726.87,0.6621621621621622
359954,27,0.5175,0.8792,0.6486,6.69,760.42,0.6621621621621622
359954,28,0.5178,0.8807,0.6486,7.21,794.7,0.6621621621621622
359954,29,0.5183,0.8852,0.6622,7.69,853.22,0.6621621621621622
359954,30,0.5187,0.8882,0.6622,7.8,905.79,0.6621621621621622
359954,31,0.5194,0.8912,0.6622,7.91,957.98,0.6621621621621622
359954,32,0.5199,0.8912,0.6622,7.99,1010.77,0.6621621621621622
359954,33,0.5204,0.8943,0.6622,8.74,1089.33,0.6621621621621622
359954,34,0.5209,0.8958,0.6622,9.19,1156.3,0.6621621621621622
359954,35,0.521,0.8988,0.6622,9.8,1210.47,0.6621621621621622
359954,36,0.5215,0.9048,0.6622,10.6,1297.49,0.6621621621621622
359954,37,0.5214,0.9079,0.6622,11.26,1394.31,0.6621621621621622
359954,38,0.5217,0.9094,0.6622,11.75,1467.88,0.6621621621621622
359954,39,0.522,0.9124,0.6622,12.42,1533.16,0.6621621621621622
359954,40,0.5221,0.9199,0.6622,13.03,1590.98,0.6621621621621622
359954,41,0.5224,0.9199,0.6622,13.56,1669.63,0.6621621621621622
359954,42,0.5226,0.9199,0.6622,13.99,1720.23,0.6621621621621622
359954,43,0.5227,0.9275,0.6622,14.49,1768.98,0.6621621621621622
359954,44,0.523,0.9275,0.6622,14.78,1813.46,0.6621621621621622
359954,45,0.523,0.929,0.6622,15.16,1863.07,0.6621621621621622
359954,46,0.5232,0.929,0.6622,15.35,1895.77,0.6621621621621622
359954,47,0.5233,0.929,0.6622,15.57,1935.04,0.6621621621621622
359954,48,0.5234,0.9335,0.6622,15.65,1951.88,0.6621621621621622
359954,49,0.5234,0.9335,0.6622,15.78,1977.16,0.6621621621621622
359959,0,0.4612,0.4672,0.4324,14.17,91.54,0.527027027027027
359959,1,0.4612,0.4672,0.4324,14.17,91.54,0.527027027027027
359959,2,0.4712,0.5268,0.5068,16.63,141.31,0.527027027027027
359959,3,0.4738,0.5457,0.527,15.74,144.42,0.527027027027027
359959,4,0.4754,0.5683,0.5405,15.07,149.73,0.527027027027027
359959,5,0.4766,0.5826,0.5338,14.61,157.78,0.527027027027027
359959,6,0.4784,0.5864,0.5338,13.91,160.47,0.527027027027027
359959,7,0.4789,0.5894,0.527,13.24,156.61,0.527027027027027
359959,8,0.4789,0.5947,0.5135,12.61,155.21,0.527027027027027
359959,9,0.4792,0.5962,0.527,12.17,156.7,0.527027027027027
359959,10,0.4793,0.597,0.527,11.89,156.87,0.527027027027027
359959,11,0.4799,0.6023,0.5405,11.71,157.43,0.527027027027027
359959,12,0.48,0.603,0.5405,11.54,157.27,0.527027027027027
359959,13,0.4808,0.606,0.5338,11.38,159.59,0.527027027027027
359959,14,0.481,0.6075,0.527,11.13,159.38,0.527027027027027
359959,15,0.4812,0.6098,0.5338,10.99,163.12,0.527027027027027
359959,16,0.4816,0.6143,0.5405,10.78,166.62,0.527027027027027
359959,17,0.4819,0.6166,0.527,10.63,179.67,0.527027027027027
359959,18,0.4821,0.6181,0.527,10.56,189.01,0.527027027027027
359959,19,0.4825,0.6181,0.5338,10.44,195.26,0.527027027027027
359959,20,0.4826,0.6174,0.5405,10.29,201.54,0.527027027027027
359959,21,0.4829,0.6196,0.5473,10.23,212.29,0.527027027027027
359959,22,0.4833,0.6196,0.5473,10.2,226.91,0.527027027027027
359959,23,0.4836,0.6196,0.5473,10.1,239.78,0.527027027027027
359959,24,0.4841,0.6181,0.5473,10.09,253.72,0.527027027027027
359959,25,0.4842,0.6181,0.5473,10.03,264.09,0.527027027027027
359959,26,0.4846,0.6181,0.5473,9.99,283.59,0.527027027027027
359959,27,0.4845,0.6181,0.5473,9.98,301.29,0.527027027027027
359959,28,0.4845,0.6181,0.5473,9.94,314.16,0.527027027027027
359959,29,0.4845,0.6204,0.5541,9.89,328.89,0.527027027027027
359959,30,0.4845,0.6234,0.5541,9.86,345.56,0.527027027027027
359959,31,0.4846,0.6257,0.5541,9.87,365.41,0.527027027027027
359959,32,0.4846,0.6257,0.5541,9.85,390.23,0.527027027027027
359959,33,0.4846,0.6264,0.5541,9.94,415.96,0.527027027027027
359959,34,0.4848,0.6279,0.5541,9.98,434.22,0.527027027027027
359959,35,0.4848,0.6279,0.5541,10.01,450.57,0.527027027027027
359959,36,0.4847,0.6317,0.5541,10.02,470.99,0.527027027027027
359959,37,0.4844,0.6317,0.5541,10.06,493.1,0.527027027027027
359959,38,0.4842,0.6309,0.5541,10.07,503.68,0.527027027027027
359959,39,0.4841,0.6347,0.5541,10.09,525.52,0.527027027027027
359959,40,0.4838,0.6332,0.5541,10.09,548.61,0.527027027027027
359959,41,0.4842,0.634,0.5541,10.05,573.82,0.527027027027027
359959,42,0.4844,0.6355,0.5541,10.02,602.89,0.527027027027027
359959,43,0.4844,0.637,0.5541,10.0,637.4,0.527027027027027
359959,44,0.4846,0.637,0.5541,10.01,663.74,0.527027027027027
359959,45,0.4847,0.6377,0.5541,10.0,684.39,0.527027027027027
359959,46,0.4847,0.6408,0.5541,10.01,717.17,0.527027027027027
359959,47,0.4846,0.6438,0.5541,10.05,745.27,0.527027027027027
359959,48,0.4846,0.6445,0.5541,10.02,776.61,0.527027027027027
359959,49,0.4847,0.6445,0.5608,10.02,824.55,0.527027027027027
190146,0,0.6522,0.8305,0.7412,4.23,85.97,0.7647058823529411
190146,1,0.6522,0.8305,0.7412,4.23,85.97,0.7647058823529411
190146,2,0.6551,0.8686,0.7176,5.13,255.22,0.7647058823529411
190146,3,0.6561,0.8857,0.7176,4.07,249.9,0.7647058823529411
190146,4,0.6584,0.9041,0.7176,3.41,240.2,0.7647058823529411
190146,5,0.6609,0.9093,0.7176,2.93,208.17,0.7647058823529411
190146,6,0.6625,0.9185,0.7176,2.61,207.79,0.7647058823529411
190146,7,0.6644,0.9238,0.7294,2.38,199.07,0.7647058823529411
190146,8,0.6635,0.929,0.7176,2.19,190.83,0.7647058823529411
190146,9,0.6626,0.9317,0.7176,2.11,182.14,0.7647058823529411
190146,10,0.663,0.933,0.7294,2.06,175.84,0.7647058823529411
190146,11,0.6635,0.9409,0.7294,1.92,166.61,0.7647058823529411
190146,12,0.6631,0.9422,0.7294,1.83,163.19,0.7647058823529411
190146,13,0.6635,0.9435,0.7294,1.79,165.79,0.7647058823529411
190146,14,0.6637,0.9448,0.7176,1.79,166.67,0.7647058823529411
190146,15,0.6648,0.9461,0.7176,1.74,163.73,0.7647058823529411
190146,16,0.6651,0.9488,0.7176,1.69,164.87,0.7647058823529411
190146,17,0.6654,0.9514,0.7176,1.65,166.43,0.7647058823529411
190146,18,0.6657,0.9514,0.7176,1.61,176.63,0.7647058823529411
190146,19,0.6657,0.954,0.7294,1.58,183.37,0.7647058823529411
190146,20,0.666,0.9566,0.7294,1.57,187.92,0.7647058823529411
190146,21,0.6662,0.9606,0.7294,1.75,198.83,0.7647058823529411
190146,22,0.6658,0.9619,0.7294,2.13,208.13,0.7647058823529411
190146,23,0.6662,0.9632,0.7294,2.49,217.81,0.7647058823529411
190146,24,0.6666,0.9632,0.7294,2.62,224.89,0.7647058823529411
190146,25,0.667,0.9645,0.7294,2.72,230.7,0.7647058823529411
190146,26,0.6672,0.9658,0.7294,2.77,234.83,0.7647058823529411
190146,27,0.6673,0.9645,0.7294,2.81,231.24,0.7647058823529411
190146,28,0.6672,0.9671,0.7412,2.94,227.13,0.7647058823529411
190146,29,0.6675,0.9658,0.7294,3.01,222.95,0.7647058823529411
190146,30,0.6678,0.9671,0.7294,3.05,219.42,0.7647058823529411
190146,31,0.6683,0.9685,0.7294,3.06,215.7,0.7647058823529411
190146,32,0.6688,0.9685,0.7412,3.14,217.65,0.7647058823529411
190146,33,0.6687,0.9671,0.7412,3.16,218.09,0.7647058823529411
190146,34,0.6691,0.9671,0.7412,3.26,219.4,0.7647058823529411
190146,35,0.6693,0.9671,0.7412,3.27,219.98,0.7647058823529411
190146,36,0.6693,0.9658,0.7412,3.3,221.8,0.7647058823529411
190146,37,0.6694,0.9685,0.7294,3.38,225.26,0.7647058823529411
190146,38,0.6696,0.9711,0.7294,3.56,233.94,0.7647058823529411
190146,39,0.6696,0.9711,0.7176,3.63,237.66,0.7647058823529411
190146,40,0.6698,0.9711,0.7176,3.65,241.48,0.7647058823529411
190146,41,0.67,0.9737,0.7176,3.66,245.57,0.7647058823529411
190146,42,0.6701,0.9737,0.7176,3.6,248.54,0.7647058823529411
190146,43,0.6702,0.9737,0.7176,3.54,255.66,0.7647058823529411
190146,44,0.6704,0.9737,0.7176,3.47,258.11,0.7647058823529411
190146,45,0.6704,0.975,0.7176,3.42,258.59,0.7647058823529411
190146,46,0.6706,0.9763,0.7176,3.37,261.41,0.7647058823529411
190146,47,0.6705,0.9763,0.7176,3.31,264.02,0.7647058823529411
190146,48,0.6706,0.979,0.7176,3.26,265.84,0.7647058823529411
190146,49,0.6707,0.979,0.7176,3.22,265.35,0.7647058823529411
190146,0,0.6531,0.8279,0.7294,5.91,126.77,0.7529411764705882
190146,1,0.6531,0.8279,0.7294,5.91,126.77,0.7529411764705882
190146,2,0.6571,0.8949,0.6941,12.86,397.32,0.7529411764705882
190146,3,0.6606,0.9251,0.7176,14.35,499.32,0.7529411764705882
190146,4,0.6615,0.9356,0.7294,14.02,550.39,0.7529411764705882
190146,5,0.6622,0.9422,0.7176,13.74,530.84,0.7529411764705882
190146,6,0.6642,0.9527,0.7059,12.91,508.81,0.7529411764705882
190146,7,0.6654,0.9566,0.7059,12.12,471.85,0.7529411764705882
190146,8,0.6656,0.9566,0.7059,11.6,439.92,0.7529411764705882
190146,9,0.6656,0.9593,0.7059,11.02,411.93,0.7529411764705882
190146,10,0.6667,0.9632,0.6941,10.71,395.76,0.7529411764705882
190146,11,0.6675,0.9658,0.6941,10.43,406.3,0.7529411764705882
190146,12,0.6674,0.9724,0.6941,10.2,419.66,0.7529411764705882
190146,13,0.6677,0.975,0.6941,10.11,423.38,0.7529411764705882
190146,14,0.6672,0.9777,0.6824,9.94,424.97,0.7529411764705882
190146,15,0.6675,0.9816,0.6941,9.77,417.82,0.7529411764705882
190146,16,0.6681,0.9842,0.6941,9.48,411.74,0.7529411764705882
190146,17,0.6686,0.9855,0.7176,9.21,401.63,0.7529411764705882
190146,18,0.6697,0.9869,0.7176,8.94,392.05,0.7529411764705882
190146,19,0.6696,0.9869,0.7176,8.82,390.22,0.7529411764705882
190146,20,0.6694,0.9869,0.7294,8.69,384.9,0.7529411764705882
190146,21,0.6694,0.9869,0.7412,8.52,378.93,0.7529411764705882
190146,22,0.669,0.9855,0.7176,8.37,376.81,0.7529411764705882
190146,23,0.6691,0.9869,0.7294,8.37,381.84,0.7529411764705882
190146,24,0.669,0.9882,0.7294,8.39,393.72,0.7529411764705882
190146,25,0.6693,0.9882,0.7176,8.36,402.25,0.7529411764705882
190146,26,0.6697,0.9895,0.7294,8.31,415.36,0.7529411764705882
190146,27,0.6698,0.9895,0.7294,8.37,426.95,0.7529411764705882
190146,28,0.67,0.9895,0.7294,8.5,439.16,0.7529411764705882
190146,29,0.6702,0.9895,0.7294,8.56,456.98,0.7529411764705882
190146,30,0.6704,0.9895,0.7294,8.59,476.13,0.7529411764705882
190146,31,0.6705,0.9908,0.7176,8.66,495.71,0.7529411764705882
190146,32,0.6705,0.9908,0.7176,8.7,512.64,0.7529411764705882
190146,33,0.6707,0.9921,0.7176,8.69,529.25,0.7529411764705882
190146,34,0.6708,0.9934,0.7176,8.66,540.49,0.7529411764705882
190146,35,0.671,0.9947,0.7176,8.72,549.92,0.7529411764705882
190146,36,0.6709,0.9961,0.7294,8.71,558.89,0.7529411764705882
190146,37,0.671,0.9961,0.7294,8.62,564.28,0.7529411764705882
190146,38,0.6713,0.9961,0.7294,8.56,566.94,0.7529411764705882
190146,39,0.6716,0.9961,0.7176,8.45,566.72,0.7529411764705882
190146,40,0.6719,0.9961,0.7176,8.44,566.93,0.7529411764705882
190146,41,0.6721,0.9961,0.7176,8.41,569.49,0.7529411764705882
190146,42,0.6723,0.9961,0.7176,8.38,571.3,0.7529411764705882
190146,43,0.6724,0.9961,0.7176,8.33,571.27,0.7529411764705882
190146,44,0.6727,0.9961,0.7294,8.27,572.13,0.7529411764705882
190146,45,0.673,0.9961,0.7294,8.26,569.72,0.7529411764705882
190146,46,0.6732,0.9961,0.7294,8.23,568.32,0.7529411764705882
190146,47,0.6733,0.9961,0.7294,8.21,565.87,0.7529411764705882
190146,48,0.6733,0.9974,0.7294,8.14,564.23,0.7529411764705882
190146,49,0.6735,0.9974,0.7294,8.11,563.92,0.7529411764705882
2073,0,0.4822,0.5933,0.6174,16.14,377.49,0.7181208053691275
2073,1,0.4822,0.5933,0.6174,16.14,377.49,0.7181208053691275
2073,2,0.4845,0.606,0.6242,20.24,399.07,0.7181208053691275
2073,3,0.4895,0.621,0.6309,23.93,428.39,0.7181208053691275
2073,4,0.4944,0.63,0.6376,22.98,405.6,0.7181208053691275
2073,5,0.4959,0.6397,0.6309,23.13,396.15,0.7181208053691275
2073,6,0.4976,0.6442,0.6443,23.46,416.54,0.7181208053691275
2073,7,0.4965,0.6442,0.6309,23.83,438.1,0.7181208053691275
2073,8,0.4986,0.6464,0.6376,24.42,515.97,0.7181208053691275
2073,9,0.4998,0.6494,0.6376,25.42,582.06,0.7181208053691275
2073,10,0.4993,0.6487,0.6376,26.08,605.32,0.7181208053691275
2073,11,0.4993,0.6532,0.6376,26.88,654.15,0.7181208053691275
2073,12,0.4999,0.6539,0.6376,26.91,656.56,0.7181208053691275
2073,13,0.5017,0.6584,0.6309,27.36,694.03,0.7181208053691275
2073,14,0.5033,0.6644,0.6242,28.02,750.57,0.7181208053691275
2073,15,0.5045,0.6659,0.6309,27.95,784.13,0.7181208053691275
2073,16,0.5055,0.6689,0.6376,27.99,807.44,0.7181208053691275
2073,17,0.5049,0.6697,0.6376,28.52,831.47,0.7181208053691275
2073,18,0.5049,0.6727,0.6376,28.96,852.97,0.7181208053691275
2073,19,0.5051,0.6734,0.6376,29.17,866.67,0.7181208053691275
2073,20,0.5052,0.6734,0.6376,28.95,874.28,0.7181208053691275
2073,21,0.5056,0.6757,0.6309,28.65,901.98,0.7181208053691275
2073,22,0.506,0.6772,0.6376,28.45,908.55,0.7181208053691275
2073,23,0.5061,0.6787,0.6443,28.62,922.1,0.7181208053691275
2073,24,0.5058,0.6809,0.6376,28.91,935.87,0.7181208053691275
2073,25,0.5064,0.6846,0.6443,28.97,939.3,0.7181208053691275
2073,26,0.5071,0.6884,0.6376,29.02,973.27,0.7181208053691275
2073,27,0.5076,0.6899,0.651,28.82,1015.36,0.7181208053691275
2073,28,0.5077,0.6899,0.6443,28.82,1050.2,0.7181208053691275
2073,29,0.5078,0.6944,0.651,29.04,1117.7,0.7181208053691275
2073,30,0.5074,0.6959,0.6443,29.2,1170.43,0.7181208053691275
2073,31,0.5075,0.6951,0.651,29.28,1237.05,0.7181208053691275
2073,32,0.5078,0.6974,0.651,29.28,1284.25,0.7181208053691275
2073,33,0.508,0.6974,0.6577,29.31,1339.26,0.7181208053691275
2073,34,0.5083,0.6989,0.6577,29.19,1377.66,0.7181208053691275
2073,35,0.5081,0.6989,0.651,29.16,1392.85,0.7181208053691275
2073,36,0.5076,0.7011,0.651,29.37,1437.57,0.7181208053691275
2073,37,0.5075,0.7004,0.6443,29.54,1484.19,0.7181208053691275
2073,38,0.5074,0.7011,0.6443,29.43,1541.4,0.7181208053691275
2073,39,0.5074,0.7034,0.6443,29.43,1604.37,0.7181208053691275
2073,40,0.5073,0.7056,0.6443,29.52,1680.84,0.7181208053691275
2073,41,0.5073,0.7064,0.6443,29.82,1770.63,0.7181208053691275
2073,42,0.5073,0.7086,0.6443,29.82,1842.59,0.7181208053691275
2073,43,0.5074,0.7124,0.6443,29.88,1934.72,0.7181208053691275
2073,44,0.5077,0.7109,0.6443,29.86,2084.61,0.7181208053691275
2073,45,0.5078,0.7124,0.651,29.94,2192.75,0.7181208053691275
2073,46,0.5079,0.7154,0.651,29.88,2362.31,0.7181208053691275
2073,47,0.5078,0.7191,0.651,29.9,2485.85,0.7181208053691275
2073,48,0.508,0.7206,0.651,29.97,2656.16,0.7181208053691275
2073,49,0.5079,0.7221,0.651,30.12,2815.0,0.7181208053691275
168784,0,0.6147,0.744,0.7231,5.29,232.44,0.8205128205128205
168784,1,0.6147,0.744,0.7231,5.29,232.44,0.8205128205128205
168784,2,0.6283,0.7869,0.7333,8.41,746.66,0.8205128205128205
168784,3,0.6354,0.8076,0.7333,8.36,758.83,0.8205128205128205
168784,4,0.64,0.8173,0.7487,8.44,704.7,0.8205128205128205
168784,5,0.6432,0.8253,0.7487,8.4,654.18,0.8205128205128205
168784,6,0.6447,0.8322,0.7487,7.92,598.7,0.8205128205128205
168784,7,0.6473,0.8362,0.7538,7.47,555.91,0.8205128205128205
168784,8,0.6505,0.8368,0.759,7.15,519.47,0.8205128205128205
168784,9,0.6527,0.8396,0.7538,6.79,479.9,0.8205128205128205
168784,10,0.6545,0.8391,0.759,6.52,443.61,0.8205128205128205
168784,11,0.6561,0.8402,0.759,6.28,412.44,0.8205128205128205
168784,12,0.6571,0.8396,0.7538,6.02,386.37,0.8205128205128205
168784,13,0.657,0.8414,0.7538,5.74,364.73,0.8205128205128205
168784,14,0.6572,0.8442,0.7538,5.57,346.4,0.8205128205128205
168784,15,0.6577,0.8442,0.759,5.44,327.73,0.8205128205128205
168784,16,0.6582,0.8471,0.7487,5.33,312.21,0.8205128205128205
168784,17,0.6586,0.8482,0.7538,5.22,299.9,0.8205128205128205
168784,18,0.6585,0.8482,0.7538,5.12,287.66,0.8205128205128205
168784,19,0.6589,0.8477,0.7538,5.0,276.3,0.8205128205128205
168784,20,0.6591,0.8494,0.7538,4.89,265.62,0.8205128205128205
168784,21,0.6593,0.8488,0.7538,4.81,256.56,0.8205128205128205
168784,22,0.6596,0.8494,0.7538,4.68,247.15,0.8205128205128205
168784,23,0.6597,0.8499,0.7538,4.59,238.38,0.8205128205128205
168784,24,0.6595,0.8494,0.759,4.49,230.59,0.8205128205128205
168784,25,0.6596,0.8499,0.7538,4.47,229.7,0.8205128205128205
168784,26,0.6597,0.8511,0.7538,4.46,230.58,0.8205128205128205
168784,27,0.6599,0.8522,0.759,4.44,247.87,0.8205128205128205
168784,28,0.6598,0.854,0.759,4.46,270.72,0.8205128205128205
